,0,1,2,3,4,5
414,0.0,0.787395,2.86761,11.025281,5.2557597,0.0
415,1.6929784,0.68422085,4.2546463,11.15968,3.5767877,0.0
416,1.703414,0.7660657,3.0257318,6.9935718,1.8645964,0.0
417,0.0,0.5728859,1.89097,6.1350193,3.7694144,0.0
418,0.4542436,0.0,1.5592715,7.387912,1.1955066,0.0
419,2.0108674,0.0,4.919292,13.961757,4.8167744,0.0
420,0.6269837,0.0,3.1989622,15.0752,3.366181,0.0
421,1.5088294,0.5960749,3.3866913,8.839714,2.5925624,0.0
422,0.0,0.38924962,2.4593658,8.336567,3.8882792,0.0
423,0.57312196,0.0,2.2965522,9.475343,1.8255557,0.0
424,0.37402964,0.0,3.046124,13.643093,3.239331,0.0
425,0.5066607,0.0,2.9843094,12.155228,2.3939998,0.0
426,0.52567047,0.0,2.5566835,11.04591,2.4022255,0.0
427,1.3092308,0.5969252,4.592215,14.01201,4.629144,0.0
428,0.7205799,0.0,2.994146,12.876082,3.3790262,0.0
429,0.4690386,0.0,1.9072862,9.023738,1.5559576,0.0
430,0.72238904,0.0,3.2759082,13.514744,3.2344449,0.0
431,1.40745,0.51422256,3.7522357,10.2176285,3.4155576,0.0
432,0.12126857,0.0,3.3827817,13.892038,3.940808,0.0
433,2.3410792,1.1817865,5.636645,13.820961,4.584965,0.0
434,1.8730484,0.724438,5.2005706,14.88755,4.7276077,0.0
435,1.3513463,0.80393994,4.3497334,12.544086,3.833505,0.0
436,2.2842486,1.0625886,5.4821033,13.945755,4.206846,0.0
437,0.3863622,0.0,2.845638,11.867522,2.9883227,0.0
438,0.39664948,0.0,2.6643488,11.593226,2.8476987,0.0
439,1.6731904,0.9354109,4.5543575,12.112069,3.5267491,0.0
440,0.5932516,0.0,2.9161549,12.298102,3.004545,0.0
441,0.553875,0.0,2.5496244,11.812593,2.5563896,0.0
442,0.435952,0.0,3.0288541,14.146638,3.681044,0.0
443,0.64746416,0.0,3.2486346,13.388551,3.465039,0.0
444,0.22437935,0.0,2.585441,10.863465,2.38292,0.0
445,0.3005252,0.0,2.7135384,12.219923,2.8718762,0.0
446,0.31072336,0.0,3.1249251,12.331263,3.100265,0.0
447,1.7855678,1.0818694,4.795651,13.298358,4.020066,0.0
448,0.3914888,0.0,2.4284482,11.855211,1.5841938,0.0
449,0.43249524,0.0,2.623567,12.039904,2.189403,0.0
450,1.9154037,0.858094,3.3073027,7.2818418,2.203497,0.0
451,0.0984554,0.5589226,2.0932903,6.619092,3.9177735,0.0
452,0.44063598,0.0,1.6549982,8.094131,1.3538486,0.0
453,0.0,0.3750608,2.851834,9.339772,4.651081,0.0
454,0.67614126,0.0,2.7884548,12.245604,2.6754148,0.0
455,0.5061803,0.0,3.250959,13.905117,3.3542914,0.0
456,0.55075693,0.0,2.6133397,11.268832,2.7343838,0.0
457,1.6846918,1.1166605,4.724908,12.254955,3.629857,0.0
458,0.13767269,0.0,1.4162968,7.708686,0.8159384,0.0
459,1.7568756,0.7910225,3.9414172,10.052045,2.941922,0.0
460,0.0,0.38995996,2.8298929,9.457103,4.5139475,0.0
461,0.4751873,0.0,2.454342,10.745412,2.2220237,0.0
462,0.40606242,0.0,2.5850432,12.915415,2.4614348,0.0
463,0.85112333,0.0,2.2891839,9.815128,1.9719555,0.0
464,0.3501423,0.0,2.2295,9.984076,1.9448981,0.0
465,1.8915253,0.7047678,3.6714063,8.852845,2.672589,0.0
466,0.65926903,0.0,2.1871247,10.151361,1.9099863,0.0
467,0.6203803,0.18342808,2.5682287,10.640825,2.5860138,0.0
468,0.046938196,0.299045,2.2329836,7.6484528,3.4005365,0.0
469,0.5885398,0.0,1.9923309,9.460902,1.8053793,0.0
470,0.7323995,0.0,1.8973727,9.957017,1.825254,0.0
471,1.5978069,0.77611804,3.0667765,7.405927,1.9583232,0.0
472,0.50417274,0.0,2.3189402,10.394219,2.032173,0.0
473,0.0,0.0,2.9302356,12.524653,2.737241,0.0
474,0.20137605,0.0,2.1461916,10.032024,1.7777385,0.0
475,0.2903967,0.0,1.7680094,8.182949,1.4844394,0.0
476,1.2973415,0.82402426,3.8491187,10.439937,3.058362,0.0
477,0.0,0.30400115,2.1068323,7.236572,3.5673985,0.0
478,0.33553445,0.0,1.514103,7.4034514,1.2042309,0.0
479,1.4204719,0.61972666,3.3430727,8.833461,2.7074773,0.0
480,0.044322543,0.2769425,1.5110075,5.4472914,2.3356202,0.0
481,0.41923803,0.0,1.2509406,6.2096934,0.9087312,0.0
482,0.07355444,0.40755194,2.3473704,7.8296475,3.4327655,0.0
483,0.33114445,0.0,1.8694694,8.912929,1.521367,0.0
484,0.4283538,0.0,1.9621955,8.532111,1.6855588,0.0
485,1.6297226,0.9853477,3.88912,9.567365,3.0670063,0.0
486,0.59042305,0.2860167,2.7827163,10.800839,2.9224772,0.0
487,0.711252,0.0,4.0159855,14.808434,3.8772304,0.0
488,1.251669,0.50149405,2.116283,5.2281,1.259347,0.0
489,0.19646963,0.22804612,1.4488343,4.92133,2.1322744,0.0
490,0.33708674,0.0,1.0848107,5.7793674,0.609305,0.0
491,0.44137555,0.0,2.9268737,12.181956,3.0447042,0.0
492,0.3715369,0.0,1.2797388,6.71194,0.80864185,0.0
493,0.357931,0.0,1.91628,8.929557,1.6806045,0.0
494,0.13727175,0.695392,2.5556526,8.759544,3.9276192,0.0
495,0.39596486,0.0,1.1147337,5.9662795,0.6265726,0.0
496,0.0,0.2738881,2.0654926,7.113615,3.3132577,0.0
497,0.43686944,0.0,1.6605859,8.223119,1.2231593,0.0
498,0.281942,0.0,2.3965735,10.712164,1.9645433,0.0
499,0.36527526,0.0,3.130908,12.39504,3.229148,0.0
500,1.6469811,0.5552757,3.1052969,7.6361938,2.2203612,0.0
501,1.8227637,1.1876646,4.6219606,11.879511,3.4862418,0.0
502,0.0,0.53290206,3.331502,11.166402,5.4168935,0.0
503,0.20285645,0.27631143,2.2900467,7.911841,2.8656766,0.0
504,0.31935942,0.0,1.8917377,8.568011,1.7066274,0.0
505,0.9111062,0.0,3.8470695,16.120766,3.9960177,0.0
506,0.56851506,0.0,2.8411696,11.384172,3.0194366,0.0
507,0.027410753,0.58327806,2.0557303,6.983053,3.8023396,0.0
508,0.47700888,0.0,1.779516,8.402361,1.3754083,0.0
509,0.39679784,0.0,2.6250033,10.65388,2.5200005,0.0
510,0.21038145,0.04382439,1.3948327,4.920191,2.2096953,0.0
511,0.3934852,0.0,0.9432202,5.8551626,0.41645437,0.0
512,0.0,0.0,2.021292,9.9677515,1.7504376,0.0
513,1.281493,0.45029202,3.5257065,9.887606,3.0654936,0.0
514,1.2517787,0.5000761,2.6467113,6.991623,1.8569126,0.0
515,0.39676398,0.0,1.6674232,7.5056367,1.2906076,0.0
516,0.054506287,0.32924366,2.5103438,8.547675,3.4992454,0.0
517,0.399796,0.0,1.3684653,6.9998,0.78606445,0.0
518,0.22820511,0.0,2.2052343,10.782797,2.2802951,0.0
519,1.6240938,0.5291036,2.9887707,7.4261217,2.0585463,0.0
520,0.32587203,0.0,1.6497419,7.997576,1.4468622,0.0
521,0.0,0.57000214,2.705383,9.8911085,5.2942705,0.0
522,0.27838665,0.0,2.48728,11.61788,2.305167,0.0
523,0.5076358,0.0,2.1839619,9.6842375,2.1542556,0.0
524,0.31536296,0.0,1.6004106,7.1248593,1.3649887,0.0
525,0.18523784,0.19053039,3.1358976,10.582486,4.057658,0.0
526,0.35134423,0.0,1.6140105,7.93222,1.2010908,0.0
527,1.5598751,0.568531,2.7033992,6.565111,1.6585445,0.0
528,0.3879922,0.0,1.4549159,7.128946,1.0517105,0.0
529,1.369694,0.62057537,3.739139,10.15531,3.001769,0.0
530,0.0,0.38357973,1.7312746,5.9114733,2.8081574,0.0
531,0.31857455,0.0,1.1552992,7.114007,0.64616615,0.0
532,0.64343166,0.24474707,3.1672173,12.427478,3.6121972,0.0
533,1.4046408,0.52105206,4.450358,12.919624,3.6566916,0.0
534,0.95628315,0.0,3.3070364,12.398431,3.4481037,0.0
535,1.7015855,0.6653126,2.9632263,6.9550223,1.9827969,0.0
536,0.24173337,0.0,1.525708,7.64752,1.2982674,0.0
537,0.36595434,0.0,1.7970374,8.283352,1.4030304,0.0
538,0.2531113,0.0,1.955214,8.995863,1.7700899,0.0
539,1.5413655,0.48230878,3.2221034,8.287068,2.5709064,0.0
540,0.44083375,0.0,2.1278658,8.769105,2.068812,0.0
541,0.33137596,0.0,2.8508813,13.530864,3.3804076,0.0
542,0.17196022,0.27413684,1.8273177,6.3518486,2.7299566,0.0
543,0.41059387,0.0,1.4479996,7.346064,0.94968903,0.0
544,0.27662235,0.0,2.8353038,11.803605,2.4878547,0.0
545,0.8649184,0.0,3.3685715,15.164032,3.1586742,0.0
546,0.7467146,0.0,3.2662215,13.018922,3.548914,0.0
547,0.68245804,0.0,2.687502,11.692821,2.5977368,0.0
548,0.5557683,0.0,2.67224,11.616554,2.9467103,0.0
549,1.8354921,0.97333306,4.2530203,10.55604,3.1730464,0.0
550,0.5483149,0.0,2.44036,11.193321,2.6440806,0.0
551,0.0,0.9564392,3.4632723,12.451727,5.424915,0.0
552,0.28182003,0.0,2.069284,9.112336,1.8344932,0.0
553,0.80482835,0.2138739,2.7417078,11.695918,2.7377431,0.0
554,0.34802967,0.0,2.7761989,11.523098,2.6044626,0.0
555,0.29852057,0.0,3.157621,13.69078,3.388675,0.0
556,1.7229788,0.8758168,5.0017486,14.2233715,4.4503865,0.0
557,0.9378031,0.66680366,4.205269,12.51951,3.9087636,0.0
558,0.3688821,0.18570948,3.3963785,13.007286,3.2687557,0.0
559,0.17692693,0.0,2.4656327,10.943896,2.2012372,0.0
560,0.6299374,0.0,2.9643848,13.994114,2.9901712,0.0
561,1.2132214,0.7885029,4.0084896,11.91673,3.9375308,0.0
562,0.334588,0.31266254,3.0190074,11.707948,3.2493925,0.0
563,0.6390258,0.0,3.6934774,15.968439,3.8738263,0.0
564,1.2247404,0.4656109,3.0228896,8.453576,2.3779073,0.0
565,0.42828172,0.0,2.0717947,8.884096,1.9025717,0.0
566,0.43788135,0.0,2.2108994,8.876602,1.975733,0.0
567,1.7901658,1.0851052,4.823191,12.934922,3.7261856,0.0
568,1.9898849,0.7849006,3.472383,8.021047,2.2779083,0.0
569,0.0,0.59248227,2.1008062,7.2071075,4.2300363,0.0
570,0.46342587,0.0,1.7079585,8.96857,1.1451083,0.0
571,0.6267588,0.0,1.5978779,8.488948,1.1233484,0.0
572,1.1102496,0.5499834,3.1611571,8.972965,2.6294181,0.0
573,0.52213687,0.0,2.2745113,9.400762,2.1513195,0.0
574,1.1206645,0.68479675,3.8627312,11.092372,3.2984884,0.0
575,0.46015668,0.0,2.7579775,11.970508,2.7124999,0.0
576,1.2456151,0.7011378,3.829533,10.763397,3.0447514,0.0
577,0.41647965,0.0,3.5352063,14.035932,3.6342623,0.0
578,0.57761186,0.0,2.714483,12.427798,2.2924473,0.0
579,0.6514099,0.0,3.0907037,13.934639,3.1347208,0.0
580,1.5749179,0.65078783,3.5245545,9.255705,2.4538064,0.0
581,0.6458861,0.0,1.9857436,9.778765,1.8827114,0.0
582,0.47149956,0.0,2.8524165,12.637423,2.7189581,0.0
583,1.5941416,0.35286346,2.7344859,6.9010673,1.8226154,0.0
584,0.47130394,0.0,1.2628244,7.7509403,0.55930156,0.0
585,0.0,0.0,3.3998408,14.5372925,3.2398674,0.0
586,0.39253092,0.17651874,3.133386,13.214814,3.2889817,0.0
587,0.57321846,0.0,2.9611483,11.413654,2.9003775,0.0
588,1.2538759,0.73001385,4.282188,12.264358,3.4655013,0.0
589,0.45719528,0.0,2.8460617,12.832786,2.8222744,0.0
590,1.2352117,0.5446786,3.8711965,10.952449,3.3332899,0.0
591,0.41037196,0.0,2.3508162,11.353607,2.1353712,0.0
592,0.855436,0.0,2.9273813,15.014311,3.7024662,0.0
593,0.54350656,0.0,2.2591784,10.710919,1.832397,0.0
594,0.5892011,0.0,2.345262,10.769813,2.2063448,0.0
595,1.6044613,0.6530541,4.178342,11.312558,3.2974968,0.0
596,1.2400297,0.8601187,4.7618747,13.578604,4.0324283,0.0
597,2.2151427,1.0763973,5.1908565,13.134022,3.9426014,0.0
598,0.0,0.0,3.1000812,14.389917,2.5607665,0.0
599,1.4645882,0.7341698,3.5146918,8.949606,2.6296089,0.0
600,0.0,0.5581546,2.1600692,7.8471174,4.8745165,0.0
601,0.43487847,0.0,1.9025573,9.891005,1.3107388,0.0
602,0.54700387,0.0,2.5935936,11.236173,2.7990716,0.0
603,1.7059785,0.738026,3.1798012,7.6643634,1.9563005,0.0
604,0.41506672,0.0,1.619137,8.385649,1.1177565,0.0
605,0.17072204,0.0,2.6014156,12.361616,2.3333414,0.0
606,1.5368719,0.5683623,3.8448613,10.412701,3.1127667,0.0
607,0.6626434,0.0,1.8609213,9.277037,1.6630195,0.0
608,1.6613919,0.5691514,3.076324,7.5258446,2.037029,0.0
609,1.3097094,0.3874491,2.4003668,6.2916837,1.62615,0.0
610,0.49582523,0.0,1.2946697,6.8455977,0.84386134,0.0
611,0.43393803,0.0,1.8857628,8.750125,1.4846834,0.0
612,1.0098151,0.3572295,2.4511569,6.9594965,1.8305768,0.0
613,0.36852658,0.0,1.4640675,7.4506235,1.1268698,0.0
614,1.382658,0.46201882,2.4663491,6.1034646,1.5514092,0.0
615,0.14056347,0.1927234,1.6804441,5.8429,2.3669205,0.0
616,0.5173789,0.0,1.2558886,6.68235,0.72396076,0.0
617,1.249288,0.47088864,3.1993902,8.978052,2.5403628,0.0
618,0.0,0.48131254,2.067347,7.0978928,4.3562384,0.0
619,0.5025595,0.0,1.5121456,9.046577,0.9244379,0.0
620,1.1716896,0.49130544,3.461969,9.958499,2.8398829,0.0
621,1.4361557,0.3922339,2.659059,6.8772597,1.8240844,0.0
622,0.19503659,0.051990107,1.8742634,6.6425138,2.646638,0.0
623,0.44058508,0.0,1.4759667,7.4768343,1.0406876,0.0
624,0.5400689,0.0,2.345266,10.381918,2.129713,0.0
625,1.3957301,0.5290511,2.1616688,5.138723,1.1217074,0.0
626,0.27963144,0.0,0.9164872,5.78047,0.37467343,0.0
627,0.595716,0.0,1.2420843,7.5731792,0.68467426,0.0
628,1.7581018,0.6465529,2.7445123,6.1487083,1.5839939,0.0
629,0.014373489,0.28610212,1.662786,5.657797,2.9589663,0.0
630,0.39614636,0.0,1.1371032,6.947797,0.55955505,0.0
631,1.2256479,0.47231027,2.9598556,8.204521,2.1628156,0.0
632,0.44967115,0.0,1.4979599,7.7789626,1.0044448,0.0
633,0.054187357,0.19278732,2.4935112,8.579899,3.5654647,0.0
634,1.8898621,0.5436462,3.0475073,7.05309,1.9360969,0.0
635,0.25451493,0.0,1.3921145,7.8688354,0.9707382,0.0
636,1.8382038,0.633578,2.7347913,5.9075747,1.5396521,0.0
637,0.0,0.30146146,1.5288666,5.1399355,3.3629909,0.0
638,0.6208255,0.0,1.1031866,6.6908216,0.49126673,0.0
639,0.4950829,0.0,1.0632293,6.6579914,0.6268431,0.0
640,0.46078473,0.0,1.2185574,6.80439,0.66546667,0.0
641,0.5996788,0.0,1.4014125,8.184425,0.9056362,0.0
642,1.7878617,0.69096345,3.0329854,6.979646,1.7876331,0.0
643,0.6503795,0.0,1.3663311,8.136111,0.64179325,0.0
644,1.2331215,0.46071783,3.6587517,10.34374,3.3570814,0.0
645,0.409535,0.0,3.0104642,12.032475,3.0170577,0.0
646,1.555443,0.37020823,2.2396345,5.191079,1.1810817,0.0
647,1.287418,0.0,0.34248617,5.8513536,0.0,0.0
648,0.5624644,0.0,1.2509955,6.951853,0.7509055,0.0
649,1.1730351,0.4428561,3.1349888,8.806668,2.5641851,0.0
650,0.41127038,0.0,1.7230293,9.608847,1.3256639,0.0
651,0.51101196,0.0,1.6793768,8.517837,1.246584,0.0
652,1.2041119,0.29165804,2.2187974,5.9897294,1.5052572,0.0
653,0.19451994,0.0,1.5950038,5.83634,2.139348,0.0
654,0.53801894,0.0,1.1565583,6.5008955,0.6852394,0.0
655,0.04826531,0.3466533,2.789075,9.398806,4.396915,0.0
656,0.52678055,0.0,2.398457,10.5905905,2.1703584,0.0
657,1.6253601,0.69330996,3.4726682,8.746666,2.460388,0.0
658,0.37107226,0.0,1.9912125,9.42371,1.66938,0.0
659,0.0,0.5615449,1.6422995,5.606986,4.012658,0.0
660,0.43455213,0.0,1.1891524,7.579682,0.5471691,0.0
661,1.32381,0.48322996,2.3202515,5.73156,1.4104899,0.0
662,0.45481807,0.0,1.0085099,6.3885365,0.47109884,0.0
663,1.2018285,0.44791004,2.975955,8.206271,2.424596,0.0
664,0.4666645,0.0,1.9495842,8.747335,1.6831163,0.0
665,1.4387108,0.29869097,2.6260486,6.8581877,1.7882087,0.0
666,0.0,0.49530122,1.6696814,5.5979857,4.185851,0.0
667,0.40289307,0.0,1.1956573,7.6113977,0.60949606,0.0
668,0.5883763,0.0,1.5767528,8.664372,1.03395,0.0
669,1.2912323,0.6487084,3.0743053,8.300476,2.1399214,0.0
670,0.0,0.56892914,2.0683665,7.124093,4.4465423,0.0
671,0.4423585,0.0,1.646517,8.881852,1.3661159,0.0
672,0.0,0.3570783,1.756675,6.021466,3.3473399,0.0
673,0.5446299,0.0,1.4041213,7.2631903,1.0525701,0.0
674,0.5874783,0.0,1.9210275,9.6325245,1.622356,0.0
675,1.2849331,0.5140322,3.259763,8.993664,2.5203276,0.0
676,0.2828792,0.85048324,2.5117273,8.509569,3.458849,0.0
677,0.6584503,0.0,2.1885319,9.223758,2.3173883,0.0
678,0.66658527,0.0,2.937625,15.08905,3.0131166,0.0
679,0.6391694,0.0,1.9741846,8.978885,1.6573,0.0
680,1.7266694,0.6432044,3.1674323,7.7302275,2.0485733,0.0
681,1.4279213,0.5448696,2.8038313,7.154389,1.8569086,0.0
682,0.48371905,0.0,1.2815629,8.076744,0.41994107,0.0
683,0.68608797,0.0,2.7237449,12.512748,2.5325603,0.0
684,0.0,0.46876773,1.3003035,4.3840303,3.7118828,0.0
685,0.54542565,0.0,0.87904197,6.35163,0.18848036,0.0
686,0.61531407,0.0,1.7614964,9.355415,1.2501374,0.0
687,0.06292428,0.37764877,3.7564058,12.833274,5.47718,0.0
688,0.6531505,0.0,2.499294,10.5367775,2.2758744,0.0
689,0.80116916,0.0,2.4040837,11.572022,1.9176583,0.0
690,0.540829,0.51095754,3.3817275,11.877494,5.0560145,0.0
691,0.67859584,0.0,2.4649434,11.348906,2.2482367,0.0
692,1.2884367,0.42729747,3.226737,8.958371,2.490002,0.0
693,0.0,0.55365986,2.2239356,7.7851653,4.728679,0.0
694,0.6018751,0.0,1.8920238,9.648013,1.4058629,0.0
695,0.0,0.6084149,2.3910587,8.211708,4.1229753,0.0
696,0.6180107,0.0,2.1138935,9.576529,1.7052197,0.0
697,0.49314398,0.0,1.5929668,8.987379,1.1937541,0.0
698,1.3989624,0.48976746,2.377481,5.8231125,1.4763627,0.0
699,0.09473032,0.16223636,1.5657154,5.5690184,2.3527565,0.0
700,0.3397442,0.0,1.2305369,6.467882,0.69301254,0.0
701,0.6267563,0.0,2.1563425,10.063007,1.7550979,0.0
702,1.2191659,0.5537522,3.2396233,9.005406,2.624428,0.0
703,0.0,0.68122476,1.9031149,6.7563105,4.2883825,0.0
704,0.57882327,0.0,1.6330956,8.438141,1.3516338,0.0
705,0.0,0.4979441,2.3839617,8.389586,4.5103183,0.0
706,0.64404386,0.0,2.0517051,9.849816,1.9245553,0.0
707,0.49436682,0.0,1.3769804,8.253585,0.77149117,0.0
708,0.5219317,0.0,1.3204917,7.2959,0.9823438,0.0
709,1.3777269,0.49244127,2.5707319,6.4560795,1.6512439,0.0
710,0.7879865,0.0,2.2644928,10.251893,2.2692113,0.0
711,0.0,0.6688235,2.660691,9.257527,4.2856097,0.0
712,0.5320917,0.0,2.3399065,10.522872,2.0812635,0.0
713,0.72414875,0.0,2.6870844,11.010178,2.569518,0.0
714,0.2175535,0.6864945,3.2857566,11.91991,5.2266636,0.0
715,0.4973917,0.0,1.8729405,9.094907,1.4774492,0.0
716,0.5752519,0.0,1.0175066,6.4385824,0.26760274,0.0
717,1.3652768,0.54990417,2.7751977,7.141122,1.8956349,0.0
718,0.67075706,0.0,1.3680888,7.73773,0.99895895,0.0
719,1.5765762,0.579388,2.7877736,6.6209493,1.863408,0.0
720,0.014117658,0.079369195,1.7496344,6.3294573,2.9052951,0.0
721,0.40969175,0.0,1.2275176,7.521813,0.5778489,0.0
722,0.67233735,0.0,1.3157939,7.492856,0.949067,0.0
723,1.0430369,0.6268734,3.5015686,10.101405,2.9287016,0.0
724,0.57448286,0.0,2.5322957,11.078913,2.4588995,0.0
725,0.44000447,0.0,0.90658134,6.0437016,0.3143608,0.0
726,0.56438434,0.0,0.6618109,5.9024324,0.0,0.0
727,2.0477002,0.83501834,2.9978752,6.0515466,1.6413428,0.0
728,0.0,0.4762431,1.4663415,5.1796236,3.7173214,0.0
729,0.6276977,0.0,1.1454659,7.0286837,0.3765931,0.0
730,1.5776899,0.36787346,2.2791328,5.338668,1.2831694,0.0
731,0.5006844,0.0,0.84572697,6.0357347,0.25552565,0.0
732,0.5579266,0.0,1.4449279,8.083114,0.95300496,0.0
733,0.0,0.5129529,1.3611498,4.5878253,3.6789029,0.0
734,0.47371048,0.0,0.8629258,6.5850534,0.114570886,0.0
735,0.5222198,0.0,1.2503064,7.342498,0.6997159,0.0
736,0.0,0.4883372,1.61905,5.3709946,3.8031635,0.0
737,0.48850125,0.0,1.1556967,7.1623735,0.61666036,0.0
738,0.13033116,0.5015028,3.230014,11.376253,5.0806084,0.0
739,0.66534126,0.0,2.826032,12.552335,3.0196936,0.0
740,0.47814864,0.0,0.8799332,6.515379,0.20453946,0.0
741,0.0,0.0,2.3445334,8.093515,4.0719404,0.0
742,0.5456841,0.0,1.92067,9.332347,1.5851724,0.0
743,0.50333184,0.0,2.6401508,10.820454,2.0928705,0.0
744,0.089048415,0.128735,2.8128738,9.814496,3.8075466,0.0
745,0.4504785,0.1687944,2.3846354,10.544464,2.3495097,0.0
746,0.07741717,0.24039948,1.790069,6.005774,3.0895636,0.0
747,0.24992014,0.0,1.269101,7.2534213,0.82552683,0.0
748,0.3587196,0.0,1.948259,9.055232,1.6484383,0.0
749,0.48361248,0.0,0.70954573,5.1010118,0.1520767,0.0
750,0.0,0.7190564,3.0501285,11.28064,5.3569007,0.0
751,0.4535315,0.0,3.0530422,12.694583,2.9294922,0.0
752,0.5067646,0.0,2.311708,11.100519,2.0424802,0.0
753,0.91738546,0.0,3.3751147,14.293855,3.6104655,0.0
754,0.28169346,0.0,2.4985318,10.92042,1.9083841,0.0
755,0.7215256,0.0,2.7242339,12.095341,2.923406,0.0
756,0.69719696,0.0,3.2373962,13.664147,3.719159,0.0
757,1.3809922,0.6495151,3.5545514,9.4875345,2.7348769,0.0
758,0.6634446,0.0,2.3393023,10.045138,2.0588915,0.0
759,0.0,0.7237473,2.2083392,7.899318,4.5577464,0.0
760,0.41805112,0.0,1.9344802,9.603933,1.5959595,0.0
761,0.7123048,0.0,1.2194103,6.6891804,0.99867094,0.0
762,0.43011928,0.0,0.70286345,5.369264,0.0,0.0
763,0.65105855,0.0,1.7071843,8.97583,1.2021723,0.0
764,0.41114712,0.0,2.078517,9.139064,1.9055414,0.0
765,0.32208323,0.0,1.2125518,6.801042,0.79147935,0.0
766,0.36831263,0.0,1.9149611,9.148384,1.3228592,0.0
767,0.41672784,0.0,1.5142373,7.6834483,1.0708809,0.0
768,0.35204124,0.0,2.670979,11.588914,2.839759,0.0
769,0.6338248,0.0,3.2513087,12.415986,3.4774241,0.0
770,0.7084958,0.0,2.732476,12.183322,2.371667,0.0
771,0.0,0.7223734,2.4359264,8.723334,4.6609707,0.0
772,0.486089,0.0,2.2203841,10.111959,1.9825611,0.0
773,0.18848884,0.0,1.8114058,8.999397,1.4648749,0.0
774,0.40739912,0.0,0.6044924,5.11125,0.0,0.0
775,0.0,0.37638143,1.341474,4.923863,3.7771213,0.0
776,0.50510937,0.0,1.0217423,6.809074,0.38106757,0.0
777,0.46805453,0.0,1.2975786,6.938909,0.7359678,0.0
778,0.83901805,0.0,3.449555,14.3045025,3.2904983,0.0
779,0.5507666,0.0,2.1925695,9.675845,2.0526273,0.0
780,0.7262732,0.0,2.0312934,9.474653,1.6463901,0.0
781,0.65478367,0.0,2.7335472,11.055544,2.6824172,0.0
782,0.48713148,0.0,2.4871376,10.525761,2.4962456,0.0
783,0.9621461,0.19399995,1.4033067,3.8252444,0.7393959,0.0
784,0.0,0.6076286,2.2141957,7.69749,4.596958,0.0
785,0.56426203,0.0,1.8638473,9.460104,1.4187257,0.0
786,0.5515769,0.0,3.0281332,13.084899,3.1706061,0.0
787,0.35557646,0.0,1.344826,5.8882556,0.9969386,0.0
788,0.68945205,0.17240724,2.9948952,11.73355,3.109711,0.0
789,0.23780403,0.0,2.8241181,11.799923,2.5785508,0.0
790,0.2254869,0.0,2.7998393,12.115695,3.0204992,0.0
791,0.59449935,0.0,3.4982204,14.197663,3.7392251,0.0
792,0.42073047,0.0,2.0757627,8.604722,1.8989594,0.0
793,0.5129236,0.0,1.4669174,7.327524,1.0315821,0.0
794,0.0,0.32231653,1.6992755,5.799225,3.1351213,0.0
795,0.3323033,0.0,1.2733682,7.0851426,0.8030107,0.0
796,0.41082042,0.0,1.5610156,7.7645497,1.0484211,0.0
797,0.35213524,0.0,2.646136,11.729905,2.7274725,0.0
798,0.8932534,0.24531731,2.028268,5.9677763,1.5228044,0.0
799,0.6397345,0.0,3.0102992,12.331492,3.152247,0.0
800,0.83053553,0.22758025,2.0231574,6.1084485,1.4867091,0.0
801,0.36878243,0.0,2.779138,10.909094,2.7540047,0.0
802,0.9267447,0.23974702,1.9247702,5.604223,1.373839,0.0
803,1.3327262,0.96033186,4.3310432,11.694895,3.6263735,0.0
804,1.2970427,1.0884985,4.7075744,12.894556,4.4055166,0.0
805,0.076788865,0.2592078,2.2962306,7.8033257,3.4463367,0.0
806,1.3681573,0.8208309,4.5124154,12.775513,3.6721542,0.0
807,0.18144168,0.0,2.140521,9.421471,2.0748816,0.0
808,1.3884338,0.68340355,4.4010816,12.430459,3.8285868,0.0
809,0.0,0.55801547,2.4957676,8.373332,4.668821,0.0
810,1.9887809,0.961554,4.2200456,10.233294,3.0751245,0.0
811,1.8094466,0.86959547,4.010504,10.093038,2.8940055,0.0
812,2.0373743,0.0,4.4232597,12.018166,3.739771,0.0
813,0.38878572,0.0,2.7535162,12.343514,2.986099,0.0
814,0.275258,0.0,3.4376082,13.978719,4.19404,0.0
815,0.3220513,0.0,2.8098426,10.800934,2.918752,0.0
816,0.2964063,0.0,2.0761461,8.2887745,1.775688,0.0
817,0.50435036,0.29563498,3.4583833,13.196465,3.9174626,0.0
818,0.095806524,0.0,2.9967203,12.048582,3.1220372,0.0
819,1.3378857,0.71000916,4.1798396,11.652018,3.7915387,0.0
820,0.54392934,0.04938153,1.2610135,4.4213357,0.91570354,0.0
821,0.6554057,0.35284823,2.3180604,7.3382497,1.8438268,0.0
822,0.65732276,0.0,1.4586443,4.906579,1.1198493,0.0
823,0.59945446,0.0,1.1326332,3.8735228,0.71877676,0.0
824,0.6233762,0.0,1.333643,4.512907,1.0425876,0.0
825,0.55680704,0.04994311,1.7085832,5.7730613,1.4624088,0.0
826,0.21865857,0.25741094,3.2426677,11.29105,4.0081053,0.0
827,0.10116286,0.0,2.7455237,10.818944,2.894012,0.0
828,0.25953346,0.22290072,2.6382463,8.895605,3.52244,0.0
829,0.5163226,0.33273485,3.1314948,10.366508,2.7156422,0.0
830,0.82785857,0.41495022,3.1321511,9.714101,2.6768382,0.0
831,0.8041912,0.3221176,2.0817597,6.242152,1.527046,0.0
