,0,1,2,3,4
416,12.853557,0.0,9.349733,4.0115805,0.0
417,13.409377,0.0,10.048588,1.2410164,0.0
418,14.675707,0.0,7.243524,1.4624422,0.0
419,27.027134,0.0,18.342234,6.0510597,0.0
420,29.761766,0.0,16.326357,3.4298441,0.0
421,16.696459,0.0,11.449924,4.199787,0.0
422,17.251148,0.0,12.147949,1.8130574,0.0
423,18.471142,0.0,9.985142,2.443357,0.0
424,26.840384,0.0,14.962856,3.1221318,0.0
425,23.423954,0.0,12.864214,3.3320405,0.0
426,21.790897,0.0,11.673391,2.8801196,0.0
427,26.995415,0.0,18.404839,5.7768064,0.0
428,25.811754,0.0,14.38199,3.1801443,0.0
429,18.081879,0.0,8.669817,1.8445007,0.0
430,26.445896,0.0,15.041187,3.658894,0.0
431,19.622915,0.0,13.721533,4.5060935,0.0
432,27.406322,0.0,16.347513,3.3858962,0.0
433,26.165009,0.0,19.352743,6.6281962,0.0
434,28.504972,0.0,19.556864,6.3604918,0.0
435,24.070965,0.0,16.307295,5.2255793,0.0
436,26.337038,0.0,18.513088,6.8749075,0.0
437,23.634129,0.0,13.142191,2.9176102,0.0
438,22.869715,0.0,12.979261,2.846822,0.0
439,22.901594,0.0,15.8249,5.672804,0.0
440,24.223164,0.0,13.757204,3.3469212,0.0
441,23.618511,0.0,12.366356,2.6177886,0.0
442,28.15077,0.0,16.078325,3.3810885,0.0
443,26.34471,0.0,15.145639,3.793764,0.0
444,20.941978,0.0,11.751406,3.000649,0.0
445,24.086264,0.0,13.407522,2.8561954,0.0
446,24.010798,0.0,14.024872,3.4541569,0.0
447,25.291994,0.0,17.659296,5.972937,0.0
448,23.120205,0.0,11.180626,2.6648273,0.0
449,23.712791,0.0,12.210588,2.7492616,0.0
450,13.458317,0.0,10.226137,4.261742,0.0
451,14.375431,0.0,10.537634,1.5478433,0.0
452,16.21968,0.0,7.8620424,1.4883914,0.0
453,19.385077,0.0,13.701714,2.7212472,0.0
454,24.116728,0.0,13.1884365,3.1812258,0.0
455,27.13849,0.0,15.63624,3.6893408,0.0
456,22.303123,0.0,12.334183,2.9480178,0.0
457,23.115133,0.0,16.283041,6.0394864,0.0
458,14.842132,0.0,7.0577197,1.3909645,0.0
459,18.917988,0.0,13.249962,4.947778,0.0
460,19.583164,0.0,13.611277,2.5669184,0.0
461,21.269243,0.0,11.240387,2.581605,0.0
462,25.360872,0.0,13.27795,2.8996751,0.0
463,19.51755,0.0,10.136763,2.4716253,0.0
464,19.869272,0.0,10.034838,2.1267638,0.0
465,16.53141,0.0,12.026075,4.7374744,0.0
466,20.247192,0.0,10.138174,2.4064927,0.0
467,21.131344,0.0,11.808477,2.7735326,0.0
468,15.468132,0.0,10.895103,2.1097417,0.0
469,18.87347,0.0,9.531788,2.127809,0.0
470,20.063282,0.0,9.687853,2.0402308,0.0
471,13.595987,0.0,9.836308,4.002584,0.0
472,20.52832,0.0,10.721416,2.481177,0.0
473,24.136591,0.0,13.899694,3.098615,0.0
474,19.679281,0.0,10.092567,2.0456936,0.0
475,15.901159,0.0,8.410217,1.8700134,0.0
476,19.72387,0.0,13.744141,4.806326,0.0
477,14.987885,0.0,10.601728,1.8298103,0.0
478,14.689434,0.0,7.1855516,1.443582,0.0
479,16.782804,0.0,11.856548,4.150208,0.0
480,10.928721,0.0,7.831557,1.4708718,0.0
481,12.27328,0.0,5.9187336,1.2632035,0.0
482,15.820679,0.0,11.13162,2.105616,0.0
483,17.623547,0.0,8.842493,1.748842,0.0
484,16.638693,0.0,9.003069,2.0756164,0.0
485,17.989296,0.0,13.155973,4.980156,0.0
486,21.398727,0.0,12.4793,3.025877,0.0
487,28.676535,0.0,17.325397,4.598733,0.0
488,9.443062,0.0,6.9164295,2.8850558,0.0
489,9.846564,0.0,7.0561366,1.4594265,0.0
490,11.217673,0.0,5.3533483,1.0426183,0.0
491,24.237173,0.0,13.538443,3.1050756,0.0
492,13.135396,0.0,6.1929398,1.3618261,0.0
493,17.737972,0.0,9.01074,1.8953582,0.0
494,17.859587,0.0,12.691074,2.5954092,0.0
495,11.731372,0.0,5.3628116,1.0087404,0.0
496,14.598423,0.0,10.138987,1.9535044,0.0
497,16.348558,0.0,7.930552,1.5191034,0.0
498,20.951166,0.0,11.05563,2.3737373,0.0
499,24.533962,0.0,13.9310055,3.085811,0.0
500,14.198159,0.0,10.190544,4.196504,0.0
501,22.499895,0.0,15.671629,5.8319454,0.0
502,23.236404,0.0,16.104681,2.7674932,0.0
503,15.489812,0.0,10.597717,2.429429,0.0
504,16.923527,0.0,8.939487,1.9273602,0.0
505,31.516903,0.0,18.454807,4.444316,0.0
506,22.594841,0.0,12.866137,3.1899526,0.0
507,14.948702,0.0,10.658529,1.7513201,0.0
508,16.63365,0.0,8.30332,1.8299474,0.0
509,20.761301,0.0,11.831495,2.9301443,0.0
510,9.931174,0.0,7.156173,1.184315,0.0
511,11.574306,0.0,4.9236326,0.82635623,0.0
512,19.565153,0.0,9.989607,1.8615642,0.0
513,18.9189,0.0,12.844761,4.2576556,0.0
514,12.894302,0.0,9.120783,3.373613,0.0
515,14.623119,0.0,7.6109405,1.6618111,0.0
516,17.151674,0.0,11.695185,2.4979403,0.0
517,13.648663,0.0,6.393753,1.4064705,0.0
518,21.589153,0.0,11.193403,2.0727682,0.0
519,13.792216,0.0,9.8548565,3.8351226,0.0
520,15.901974,0.0,8.033257,1.6316996,0.0
521,20.954348,0.0,15.17975,2.0443163,0.0
522,23.248245,0.0,11.720808,2.3987644,0.0
523,19.451605,0.0,10.119165,2.3072937,0.0
524,13.992185,0.0,7.361616,1.6152761,0.0
525,20.837683,0.0,14.247488,3.3966508,0.0
526,15.669287,0.0,7.5859337,1.5550934,0.0
527,12.001477,0.0,8.63238,3.58061,0.0
528,14.029738,0.0,6.8852077,1.5172784,0.0
529,18.981285,0.0,13.297457,4.880341,0.0
530,12.084419,0.0,8.861929,1.399412,0.0
531,14.266947,0.0,5.9666467,0.94998306,0.0
532,24.520851,0.0,14.972332,3.4988742,0.0
533,24.493145,0.0,16.37837,5.34929,0.0
534,24.64354,0.0,14.366064,3.663962,0.0
535,12.851112,0.0,9.492081,3.9555166,0.0
536,15.189655,0.0,7.4766445,1.4607207,0.0
537,16.03289,0.0,8.51395,1.9795957,0.0
